id,time,appCat.utilities
AS14.33,2014-04-17 17:39:34.427,36.97
AS14.33,2014-04-17 17:43:43.627,4.232
AS14.33,2014-04-17 17:45:04.217,21.294
AS14.33,2014-04-17 17:47:37.197,17.524
AS14.33,2014-04-17 17:50:12.815,3.007
AS14.33,2014-04-17 17:54:20.313,31.342
AS14.33,2014-04-17 17:56:17.930,10.476
AS14.33,2014-04-17 17:59:50.365,4.187
AS14.33,2014-04-17 18:03:09.648,2.469
AS14.33,2014-04-17 18:15:14.096,4.096
AS14.33,2014-04-17 18:21:59.461,6.026
AS14.33,2014-04-17 18:22:27.566,2.02
AS14.33,2014-04-17 18:54:58.556,1.002
AS14.33,2014-04-17 18:54:59.561,9.035
AS14.33,2014-04-18 14:50:24.779,4.072
AS14.33,2014-04-18 15:06:31.971,4.007
AS14.33,2014-04-18 15:09:45.348,2.006
AS14.33,2014-04-18 15:12:32.631,8.041
AS14.33,2014-04-18 15:15:20.461,3.008
AS14.33,2014-04-18 15:16:49.354,3.006
AS14.33,2014-04-18 15:20:42.618,32.037
AS14.33,2014-04-18 15:25:07.522,6.021
AS14.33,2014-04-18 15:29:48.119,5.022
AS14.33,2014-04-18 15:33:14.890,3.037
AS14.33,2014-04-18 15:35:44.295,11.572
AS14.33,2014-04-18 15:39:00.403,3.005
AS14.33,2014-04-18 15:42:17.505,7.502
AS14.33,2014-04-18 15:47:17.611,8.026
AS14.33,2014-04-18 15:48:10.878,2.007
AS14.33,2014-04-19 09:06:14.638,4.016
AS14.33,2014-04-19 09:08:18.528,4.263
AS14.33,2014-04-19 09:40:47.753,4.177
AS14.33,2014-04-19 09:42:34.911,10.225
AS14.33,2014-04-19 09:44:53.503,6.382
AS14.33,2014-04-19 09:47:08.963,5.021
AS14.33,2014-04-19 16:25:16.598,3.015
AS14.33,2014-04-19 16:28:50.230,5.048
AS14.33,2014-04-19 16:36:49.352,4.017
AS14.33,2014-04-19 16:44:48.411,3.163
AS14.33,2014-04-19 16:47:28.670,5.011
AS14.33,2014-04-19 17:24:46.961,11.537
AS14.33,2014-04-19 17:25:04.128,16.023
AS14.33,2014-04-19 17:30:44.033,2.041
AS14.33,2014-04-20 14:57:42.884,3.01
AS14.33,2014-04-21 20:22:14.128,4.208
AS14.33,2014-04-22 07:08:27.944,4.016
AS14.33,2014-04-22 07:50:26.940,9.103
AS14.33,2014-04-22 08:08:58.602,4.033
AS14.33,2014-04-22 08:28:46.265,5.018
AS14.33,2014-04-22 08:29:39.964,5.019
AS14.33,2014-04-22 08:54:03.082,8.504
AS14.33,2014-04-22 09:01:12.361,4.011
AS14.33,2014-04-22 13:28:56.631,3.23
AS14.33,2014-04-22 13:51:36.209,8.879
AS14.33,2014-04-22 14:16:14.375,2.092
AS14.33,2014-04-22 14:16:31.591,9.054
AS14.33,2014-04-22 14:23:19.608,4.434
AS14.33,2014-04-22 14:24:26.339,4.184
AS14.33,2014-04-22 14:29:30.812,8.525
AS14.33,2014-04-22 15:21:28.013,5.017
AS14.33,2014-04-22 15:21:51.365,4.011
AS14.33,2014-04-22 15:22:07.415,1.002
AS14.33,2014-04-24 07:19:14.464,6.091
AS14.33,2014-04-24 07:20:47.020,4.032
AS14.33,2014-04-24 07:33:06.732,3.047
AS14.33,2014-04-24 07:46:05.051,3.009
AS14.33,2014-04-24 07:48:36.766,3.376
AS14.33,2014-04-24 07:54:04.335,3.018
AS14.33,2014-04-24 07:57:46.786,4.011
AS14.33,2014-04-24 08:01:21.309,3.006
AS14.33,2014-04-24 15:21:36.640,6.026
AS14.33,2014-04-24 15:22:14.875,2.005
AS14.33,2014-04-24 15:44:13.713,8.413
AS14.33,2014-04-24 15:44:24.095,3.1
AS14.33,2014-04-24 15:45:51.506,3.103
AS14.33,2014-04-24 15:59:42.471,7.61
AS14.33,2014-04-24 16:00:06.000,28.089
AS14.33,2014-04-24 16:18:26.440,3.053
AS14.33,2014-04-26 13:18:29.970,5.073
AS14.33,2014-04-26 13:31:03.517,4.051
AS14.33,2014-04-26 13:47:07.763,7.556
AS14.33,2014-04-26 14:22:58.321,6.017
AS14.33,2014-04-27 17:28:50.076,1.96
AS14.33,2014-04-27 17:37:55.198,3.016
AS14.33,2014-04-28 00:31:33.546,5.013
AS14.33,2014-04-28 00:47:39.082,3.019
AS14.33,2014-04-28 01:03:32.622,4.04
AS14.33,2014-04-28 01:07:22.632,6.423
AS14.33,2014-04-28 01:07:33.651,1.647
AS14.33,2014-04-28 02:29:16.227,19.838
AS14.33,2014-04-28 08:15:53.446,4.943
AS14.33,2014-04-28 09:02:39.822,2.128
AS14.33,2014-04-28 09:06:02.579,5.039
AS14.33,2014-04-28 09:11:17.296,3.011
AS14.33,2014-04-28 09:14:05.298,5.024
AS14.33,2014-04-28 09:17:28.339,3.051
AS14.33,2014-04-28 09:21:07.944,6.613
AS14.33,2014-04-28 09:22:43.289,4.016
AS14.33,2014-04-28 09:31:00.022,4.011
AS14.33,2014-04-28 09:35:09.789,11.051
AS14.33,2014-04-28 09:36:17.605,4.088
AS14.33,2014-04-28 09:53:48.311,6.105
AS14.33,2014-04-28 09:55:26.282,5.068
AS14.33,2014-04-28 09:58:05.983,4.02
AS14.33,2014-04-28 10:29:33.572,7.626
AS14.33,2014-04-28 10:51:12.974,5.855
AS14.33,2014-04-28 10:55:18.964,9.12
AS14.33,2014-04-28 10:55:42.032,4.218
AS14.33,2014-04-28 12:41:47.112,8.352
AS14.33,2014-04-28 12:42:37.065,7.043
AS14.33,2014-04-28 12:56:35.963,6.043
AS14.33,2014-04-28 12:58:39.342,9.062
AS14.33,2014-04-28 13:03:08.213,5.043
AS14.33,2014-04-28 13:26:02.397,12.189
AS14.33,2014-04-28 13:48:54.690,8.043
AS14.33,2014-04-28 13:49:06.430,4.019
AS14.33,2014-04-28 14:35:15.588,53.677
AS14.33,2014-04-28 14:36:24.790,78.277
AS14.33,2014-04-28 14:42:51.846,10.124
AS14.33,2014-04-29 00:25:25.243,3.009
AS14.33,2014-04-29 00:26:22.542,6.663
AS14.33,2014-04-29 05:49:11.671,10.389
AS14.33,2014-04-29 06:50:24.411,13.13
AS14.33,2014-04-29 07:11:54.367,4.051
AS14.33,2014-04-29 07:12:48.846,5.018
AS14.33,2014-04-29 07:15:15.036,3.006
AS14.33,2014-04-29 07:35:41.289,10.245
AS14.33,2014-04-29 07:38:42.888,5.037
AS14.33,2014-04-29 07:44:15.503,16.817
AS14.33,2014-04-29 07:46:33.384,4.076
AS14.33,2014-04-29 08:22:10.082,7.026
AS14.33,2014-04-29 15:47:08.943,4.04
AS14.33,2014-04-29 16:33:38.654,5.129
AS14.33,2014-05-01 07:49:47.996,5.02
AS14.33,2014-05-01 08:00:07.552,4.046
AS14.33,2014-05-01 08:14:31.244,5.314
AS14.33,2014-05-01 08:18:06.200,7.41
AS14.33,2014-05-01 08:28:22.392,7.253
AS14.33,2014-05-01 08:33:54.085,3.009
AS14.33,2014-05-01 09:36:55.280,15.044
AS14.33,2014-05-01 09:37:10.336,34.635
AS14.33,2014-05-01 09:49:13.463,9.521
AS14.33,2014-05-01 09:56:22.496,4.014
AS14.33,2014-05-01 11:15:49.500,5.1
AS14.33,2014-05-01 12:09:55.453,3.009
AS14.33,2014-05-01 20:59:44.085,0.566
AS14.33,2014-05-01 21:00:05.466,5.045
AS14.33,2014-05-01 21:00:14.249,4.017
AS14.33,2014-05-01 21:21:46.911,12.096
AS14.33,2014-05-01 21:25:58.927,6.042
AS14.33,2014-05-02 00:39:52.908,6.024
AS14.33,2014-05-02 00:39:59.598,4.014
AS14.33,2014-05-02 16:16:20.575,16.058
AS14.33,2014-05-02 16:16:43.729,54.182
AS14.33,2014-05-04 11:05:45.184,3.205
AS14.33,2014-05-04 11:41:26.572,4.016
AS14.33,2014-05-04 13:25:57.878,6.154
AS14.33,2014-05-04 17:09:18.971,8.248
AS14.33,2014-05-04 17:27:32.154,3.21
AS14.33,2014-05-04 18:30:08.118,5.021
AS14.33,2014-05-04 18:54:01.256,22.359
AS14.33,2014-05-04 19:07:46.157,6.48
AS14.33,2014-05-04 19:08:53.220,5.027
AS14.33,2014-05-04 19:12:32.618,4.045
AS14.33,2014-05-04 22:50:19.509,1.706
AS14.33,2014-05-04 23:38:12.742,14.405
AS14.33,2014-05-04 23:52:38.782,4.849
AS14.33,2014-05-04 23:59:28.118,9.04
AS14.33,2014-05-06 08:07:08.262,3.041
AS14.33,2014-05-06 12:34:12.674,4.222
AS14.33,2014-05-06 19:44:57.703,4.189
AS14.33,2014-05-06 22:58:47.493,4.011
AS14.33,2014-05-07 20:42:01.176,3.187
AS14.33,2014-05-08 07:26:08.200,9.03
AS14.33,2014-05-08 07:29:35.398,3.005
AS14.33,2014-05-08 08:12:16.776,9.462
AS14.33,2014-05-08 08:15:48.931,4.075
AS14.33,2014-05-08 08:21:37.934,8.447
AS14.33,2014-05-08 08:21:51.275,7.05
AS14.33,2014-05-08 08:28:32.181,3.021
AS14.33,2014-05-08 08:34:48.063,6.752
AS14.33,2014-05-08 08:43:26.426,10.032
AS14.33,2014-05-08 12:46:59.990,9.071
AS14.33,2014-05-08 13:56:27.128,4.021
AS14.33,2014-05-08 14:04:14.913,3.006
AS14.33,2014-05-08 14:07:22.221,17.747
AS14.33,2014-05-08 14:33:03.838,3.162
AS14.33,2014-05-08 15:45:37.447,4.198
AS14.33,2014-05-08 15:45:51.878,3.019
AS14.33,2014-05-09 16:43:13.395,2.839
AS14.33,2014-05-09 16:43:19.717,2.03
AS14.33,2014-05-09 16:45:07.836,3.558
AS14.33,2014-05-09 16:45:50.239,8.05
AS14.33,2014-05-10 12:29:40.421,1.64
AS14.33,2014-05-10 12:29:42.947,4.032
AS14.33,2014-05-10 14:28:38.783,3.077
AS14.33,2014-05-10 16:57:52.023,27.133
AS14.33,2014-05-10 16:58:19.157,107.758
AS14.33,2014-05-10 17:00:17.565,23.71
AS14.33,2014-05-10 17:22:25.463,5.024
AS14.33,2014-05-10 17:22:41.039,3.106
AS14.33,2014-05-13 10:28:19.049,12.474
AS14.33,2014-05-13 10:33:03.351,4.017
AS14.33,2014-05-13 16:41:41.104,10.849
AS14.33,2014-05-13 16:44:20.154,2.044
AS14.33,2014-05-15 07:15:33.637,13.607
AS14.33,2014-05-15 07:17:34.532,5.044
AS14.33,2014-05-15 07:53:33.591,6.064
AS14.33,2014-05-15 08:08:55.645,6.193
AS14.33,2014-05-15 11:00:16.632,4.064
AS14.33,2014-05-16 14:00:23.829,19.074
AS14.33,2014-05-16 14:04:54.355,3.203
AS14.33,2014-05-16 22:37:44.091,5.03
AS14.33,2014-05-16 22:38:01.257,2.031
AS14.33,2014-05-18 02:09:35.517,3.014
AS14.33,2014-05-18 15:07:13.607,4.037
AS14.33,2014-05-18 20:39:25.858,4.07
AS14.33,2014-05-22 19:54:11.483,3.636
AS14.33,2014-05-22 19:54:16.395,5.202
AS14.33,2014-05-25 03:39:47.611,5.018
AS14.33,2014-05-25 03:43:07.867,3.06
AS14.33,2014-05-25 03:57:46.864,11.411
AS14.33,2014-05-25 03:58:12.924,9.504
AS14.33,2014-05-25 04:01:56.592,18.059
AS14.33,2014-05-25 04:04:15.555,6.301
AS14.33,2014-05-25 04:07:43.561,4.077
AS14.33,2014-05-25 04:07:47.638,39.552
AS14.33,2014-05-27 11:30:49.519,1.001
AS14.33,2014-05-27 11:30:50.523,16.054
AS14.33,2014-05-27 11:31:19.654,39.118
AS14.33,2014-05-28 09:03:24.213,4.356
AS14.33,2014-05-28 09:08:32.466,5.018
AS14.33,2014-05-28 09:11:52.871,6.02
AS14.33,2014-05-28 09:14:07.572,3.119
AS14.33,2014-05-28 09:41:56.953,3.03
AS14.33,2014-05-28 09:46:11.049,9.123
AS14.33,2014-05-29 16:18:22.219,1.188
AS14.33,2014-05-29 23:12:12.204,2.011
AS14.33,2014-05-30 10:08:55.105,11.361
AS14.33,2014-05-30 10:12:13.561,10.087
AS14.33,2014-05-30 10:16:56.842,4.085
AS14.33,2014-05-30 10:18:48.272,4.045
AS14.33,2014-05-30 10:48:07.361,22.564
AS14.33,2014-05-30 10:49:22.782,14.881
AS14.33,2014-05-30 10:49:37.673,6.332
AS14.33,2014-05-30 10:49:58.707,14.496
AS14.33,2014-05-30 10:50:59.608,14.452
AS14.33,2014-05-30 10:52:37.028,37.237
AS14.33,2014-05-30 10:53:14.276,76.903
AS14.33,2014-05-30 11:42:41.286,4.051
AS14.33,2014-05-30 15:05:58.599,4.306
AS14.33,2014-05-30 20:06:23.109,2.006
AS14.33,2014-05-30 22:32:05.016,6.019
